Label,Text
Positive,ಗೊತ್ತಿಲ್ಲ ರಕ್ಷಿತ್ ಶೆಟ್ರು ನಟನೆಗೆ ನಾನು ಫಿದಾ .. ಬಾಸ್ waiting for ಮೂವಿ.... ಚರಿತ್ರೆ ಬರೆಯೋ ಎಲ್ಲ ಲಕ್ಷಣ ಇದೆ.. All The best your bright ಫ್ಯೂಚರ್
Mixed feelings,ಇವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಕನ್ನಡಿಗ
not-Kannada,Vere level bro
Positive,ತಂಡಕ್ಕೆ ಶುಭವಾಗಲಿ...nರಕ್ಷಿತ್ ಎಂಬ ಪಿಸ್ತೂಲ್...nಸಚಿನ್ ಎಂಬ ಟ್ರಿಗರ್...nಅಜಿನೀಶ್ ಬುಲೆಟ್ ಸೌಂಡ್...nಅಬ್ಬರಿಸಿ ಬೊಬ್ಬಿರಿದಿದೆ....nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ..nಶುಭವಾಗ್ಲಿ
Negative,Kannadada chanukya namma rakshit shetty bro na yochanegalu...... Dislike madiroru rashmika fans irbeku ......
Positive,Yeno got agatilla innu kelebeku annastaide idu song bejare agatilla. Love you avane srimannarayana movie all the best
not-Kannada,hadu tubna hucu hedseda
Negative,#rashmikamandhana  bad girl
unknown state,Nine sriman narayana
Positive,ಯಾರಾದ್ರೂ ಲಿರಿಕ್ಸ್ ಓದಿದ್ರೆ ಈ ಹಾಡಿನ ಒಳಾರ್ಥ ತಿಳಿಯೋಕೆ ಎಷ್ಟು ಕಷ್ಟ ಇದೆ ಅಂತ ತಿಳಿದಿರುತ್ತೆ...ಅದು ಈ ಹಾಡಿನ twist
Positive,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ನಿಖಿಲ್ ಕುಮಾರಸ್ವಾಮಿ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಈ ಚಿತ್ರ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ ಎಂದು ಹಾರೈಸುತ್ತೇವೆ
Positive,Idu charitre srastiso avatara
Positive,ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
Positive,ಎಲ್ಲರೂ HANDS UP ಸೈಲೆಂಟ್ ಆಗಿರಿ ಶ್ರೀ ಮನ್ನಾ ರಾಯನ ಬಂದವ್ನೆ...
Mixed feelings,Patrada parichaya iroru...e bandukigide Hale hesaru....is he mentioning ULIDAVARU KANDNTE????
Positive,ಇದೇ ಥರ ಕನ್ನಡ  ಚಲನಚಿತ್ರಗಳು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಲಿ ಇದೆ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವತಾರ  ಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ
Positive,ಇದೇ ಥರ ಕನ್ನಡ ಚಲನಚಿತ್ರಗಳನ್ನು ಕೊಡ್ತಾರೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರ ಧನ್ಯವಾದಗಳು
unknown state,Hands up e songige
Positive,ಧನ್ಯವಾದಗಳು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರೇ ಸಾಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ನಿಮ್ಮ ಸಿನಿಮಾಕ್ಕೆ ಆಲ್ ದ ಬೆಸ್ಟ್  ಆಲ್ ದ ಬೆಸ್ಟ್
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋಅವತಾರ...n...
not-Kannada,Super song sir
not-Kannada,Signature move
Positive,Trend setter! Awesome!
Positive,tumbane chennagide haadu.
not-Kannada,Very good song.....
Positive,Unique actor...... super maga
Positive,ಇದು‌ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
Positive,5 days trending
unknown state,Film yavaga release?
not-Kannada,Super VP sir
Positive,2.36-2.52 epic music
Negative,Unlike madiroru bevarsigalu.
Positive,Music ಅಂತು supperrrr ಸರ್ ನಿಮಗೆ Handsap
Positive,ಮಸ್ತ್ ಇದೆ ಈ ಹಾಡು
unknown state,Hand's up
Positive,ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ
Positive,Signature steps thumba channagide sir .
Positive,Super d boss fans like
Positive,amazing music
Positive,ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ ಅವತಾರ
not-Kannada,Hands up ka Hindi version bhi upload krdo yrr plzz
Positive,Hands up-_if u like nHands up-_movie superhitnHands up-_record breakern Iddu hosa dakale shrutiso samaya ....
Mixed feelings,Inspired by RANADHEERA ? Looks like modern ravi Chandran .
Negative,Bigbossalli  step hakiro controverrsy nodi bandiror yar yarppann like Madi
Positive,'ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಸಿನಿಮಾ'' ಎಂದು ನಂಬುವವರು ಲೈಕ್ ಮಾಡಿ
Positive,Kannada industry is next level ivaga yaru alladsak agalla Kannada industry na
Positive,Superb dance step
Mixed feelings,ASN releasing onnKannada Dec 27nTelugu  Jan 1stnTamil Jan 3rdnMalayalam Jan 3rdnHindi Jan 17
Mixed feelings,Bigg boss allu avane srimanarayna
Positive,Super lyrics guru
unknown state,Trending ...... Video.....Asn
Positive,Fresh making n new step in kannada industry
Negative,Song likers 119k and Rakshit Shetty nodi urkoloru (unlikers) 1.7
not-Kannada,hindi m bhi daal. do yaaro
Positive,ಅದ್ಬುತವಾದ ಸಂಗೀತ ...
Positive,It deserves more like.....
not-Kannada,Super song ..
unknown state,@vyv v even Producer for KP
Positive,En song guru.....
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸು ಆವಾತರ
not-Kannada,Flare gun at 1;30
Positive,Eshttu sari kellidaru besaramudada haddu
Positive,ಸಾರ್ ಈ ಮೂವಿ ಪಕ್ಕ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡುತ್ತೆ . ಕರುನಾಡ ಕಲಾ ಕೇಸರಿ ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಆಲ್ ದ ಬೆಸ್ಟ್
Positive,Osam ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ
Positive,ಸೂಪರ್ ಅದ್ಭುತವಾದ ಸಿನೆಮಾ
Positive,Yes re release madbeku
Positive,Kshamisi sir nanu tumba miss madkonde
Positive,Sorry theaters ge bardiddakke....best movie
Positive,i love adi acting super
Negative,sory sir teatarali film nodlike agilla tumba bejaride
Positive,Please ಇನ್ನೊಂದು ಸಾರಿ re release Maadi.
Positive,Re release madi please
Positive,Best movie in 2020
Mixed feelings,Namdu mind set hege Andre
Mixed feelings,ಕನ್ನಡದಲ್ಲಿ ಮಾತಾಡು ಪೃಥ್ವಿ...ಇಂಗ್ಲಿಷ್ ಬೇಡ ಇದು ಕರ್ನಾಟಕ
Positive,Hero.heroin very good
Positive,Superb movie i love this movie very much
Positive,15 days inda bari dia movie status akthaedini bro awesome movie bro
Negative,Sir ondhh hellla ..... nEllaru kelsa antha ondhh madtirtare ....nnMathe biduvu madkondu film nodok barthivi .....nAvaga naav estu antha ollole film na nodbodhu neevu heli ...nnSwalpa plan madkondu industry ...Ella ottige bido yojane na hidkoldhe idre best ....
Negative,ಪ್ರಮೋಷನ್ ಕೊರತೆ ಇತ್ತು.. ದಿಯಾ ಸಿನಿಮಾಗೆ.. ಅದ್ಭುತ ಕನ್ನಡ ಚಿತ್ರ..
Positive,ಅದ್ಭುತವಾಗಿದೆ ಚಿತ್ರ ದಿಯಾ
Positive,DIA  u ಖುಷಿ
Positive,Movie supper sir
Positive,Ultimate  movi
Positive,Wonderful movie
Mixed feelings,ಸಿನಿಮಾ ನಮ್ಮ ಕಲ್ಪನೆಗೂ ಮೀರಿದೆ ಅದ್ಬುತವಾದ ಪ್ರೀತಿಯ ಲೋಕ ಆದರೆ ಸಿನಿಮಾದ title ಸೆಳೆಯದೆ ಇರುವುದು ಒಂದು ಕಾರಣ..
Mixed feelings,DIYA a awesome film... jana barodakke idraddu prachara swalpa kammi aythu annisthide..istu olle movie ge jana baralla andre bere reason yenide..kelavu films olledildidru kaali pracharadindle hit agatthe.
Negative,It's amazing movie.  I think promotion sari agilla anta anista ide
Mixed feelings,ಗೌರೀಶ್ ಸರ್ ದಯವಿಟ್ಟು ದಿಯಾ ಚಿತ್ರದ  ನಿರ್ಮಾಪಕರ ಬ್ಯಾಂಕ್ ಅಕೌಂಟ್ ನಂಬರ್ ಹಾಕಿ.ನನ್ನ ಟಿಕೆಟ್ ಹಣವನ್ನು ಅವರಿಗೆ ಹಾಕಬೇಕು.ನಮಗೆ ಈ ಚಿತ್ರವನ್ನು ಸೋಲಿಸಿದಿವಿ ಎಂಬ ಪಾಪಪ್ರಜ್ಞೆ ಕಾಡತಾ ಇದೆ.
unknown state,Yes i have join... it‍
unknown state,Yes I'm also
unknown state,Yes sir....I too join
Positive,NANGOOO KOODA...nNAN UTUBE NALLI NODIDE...
unknown state,I too  join
unknown state,Naanu kooda join aagthini
Negative,Climax Swalpa Change madbekittu...
Negative,ಸತ್ಯವಾಗಲು ಸರ್ ನನಗೂ ಕೂಡ ಹಾಗೆ ಅನಿಸುತ್ತಿದೆ ಕಂಡಿತ ನಾವು ಈ ಸಿನಿಮಾ ಥಿಯೇಟರ್ ನಲ್ಲಿ ನೋಡಲಿಲ್ಲ ಅನ್ನೋ ಬೇಜಾರು ತುಂಬಾ ಆಗಿದೆ .
Mixed feelings,Yes producer du number kodi phone pay madbeku.
Positive,Heart touching comment nnE kelsa aagbeku !!
unknown state,@Thippesh S sikkilla bro
Negative,Elru Thika muchkond iri nim build up galu nodok agtilla..producer gee enro kashta...??? Kashta irodhu Badavarigee..corona bandhu esht family sayta .idave..uta ildale esht himse agta idee avrige jeevna nadsoke maklige nettagee ondh otthu uta kodok agdale avrige help madi
Negative,@Sweekar Gowda Nim mane hatra ಊಟಕ್ಕೆ Jana galige kasta agtideya.nidre Avar place n avar Mobile number send madu.nಇನ್ನೊಂದು ಅರ್ಥ ಮಾಡ್ಕೊ nCorona ilde idaglu ninninda tegalo msg bandidave nOlle ಎಡಬಿಡಂಗಿ ತರ ಆಡಬೇಡಾnProcedure ge hana mukya alvo gottilla ಆ film technician ge avaru innondu chance kodabeku adu mukya nಅರ್ಥ ಮಾಡಿಕೊ ಮೂರ್ಖ ಶಿಕಾಮಣಿ
Negative,@Its Paramatma sumne irappa loss agoke avar en bikari Ella...neev olle Thukali Build up kodta idira sumne
Negative,@Sweekar Gowda Lo tukali
Negative,@Its Paramatma lo Gaandu Suvvar sumne iru...neen heldidh takshana nan opinion change agalla...
Negative,@Sweekar Gowdaadyaru badavarige Uta sigtilla ande yallo nAa place n mobile number kalsu nNim mane hatra tane
Positive,ಅದ್ಬುತ nಅತ್ಯದ್ಭುತ nಇದ್ ಫಿಲಂ ಅಂದ್ರೇ nಬಟ್ ನಮ್ಮವ್ರು ಗೆಲ್ಲಿಸಲ್ಲಾ
Negative,ಕ್ಷಮೇ ಇರಲಿ.ತುಂಬಾ ಅದ್ಬುತವಾದ ಸಿನಿಮಾ ವರ್ಣಿಸಲು ಪದಗಳೇ ಇಲ್ಲ ಜೀವನದ ಅನಿರೀಕ್ಷಿತ ತಿರುವುಗಳ ಬಗ್ಗೆ ಊಹಿಸಲಸಧ್ಯವಾದ ಸಂದರ್ಭ ಸನ್ನಿವೇಶಗಳನ್ನು ಕಣ್ಣ ಮುಂದೆ ತುಂಬಾ ಅಚ್ಚುಕಟ್ಟಾಗಿ ನಿರ್ದೇಶಕರು ಕಟ್ಟಿ ಕೊಟ್ಟಿದಾರೆ ಒಟ್ಟಾರೆಯಾಗಿ ಎಲ್ಲರೂ ತಮ್ಮ ಪಾತ್ರಗಳಿಗೆ ಜೀವ ತುಂಬಿದ್ದಾರೆ
Positive,Movie is awesome
Positive,ಹಲೋ ದಿಯಾ ಸಿನಿಮಾ ಸಂಬಂಧಪಟ್ಟವರು ನಿಮ್ಮ ಅಕೌಂಟ್ ಡೀಟೇಲ್ ಕೊಡಿ.. ದುಡ್ಡು ಹಾಕ್ತೀವಿ ಪ್ಲೀಸ್ ಕೊಡಿnಪ್ಲೀಸ್......
unknown state,Nange aaki kastadalli idhene
Positive,Harsith venktesh yake comedy anusathva... Kastadalli idhavarige help maadi punya siguthe
Positive,ಹಲೋ ಸಿನಿಮಾ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ.. ಯಾರು ಗೊತ್ತಿಲ್ಲ
Positive,My favorite movie
Negative,ಬಹುಷಃ ಬಿಡುಗಡೆ ಸಮಯದಲ್ಲಿ ಸಿನಿಮಾ ಜಾಹೀರಾತುಗಳು ಒಂದು ಜನರಿಗೆ ಮುಟ್ಟಿಲ್ಲ ಅನ್ಸುತ್ತೆ....
Positive,Super movie sir
Positive,Wow nice movie
Positive,Movie is too good
Negative,ಒಂದೊಳ್ಳೆ ಚಿತ್ರಕ್ಕೆ ಈ ರೀತಿ  ಚಿತ್ರಮಂದಿರ ಸಮಸ್ಯೆ ಆಗಬಾರದು
Positive,ಅಶೋಕ್ ಅವರು ಕನ್ನಡದ Christopher Nolan....
Positive,ಈ ಚಿತ್ರ ರಿ  ರಿಲೀಸ್  ಆಗ್ಬೇಕು  ಈ ಚಿತ್ರಕ್ಕೆ ಗೌರವ ಕೊಡೊಕಾದ್ರು ಚಿತ್ರ ಮಂದಿರಕ್ಕೆ ಹೋಗಿ ಮತ್ತೆ ನೋಡಣ
Positive,ನಿಜವಾದ ಪ್ಯಾನ್ ಇಂಡಿಯನ್ ಚಲನಚಿತ್ರ ಈ ದಿಯಾ. ಅತ್ಯದ್ಭುತ ಚಿತ್ರ  ಗುರು
Positive,Nijavaaglu adbhutha film plz encourage Kannada movie
Positive,ತುಂಬಾನೇ feel ಅಗ್ತಿದೆ
Positive,Movie was amazing!!
Positive,Movie was amazing!!
Negative,Marketing swalpa bekittu ansutte
Positive,Suprb move ....rj nagarj come back m fvrtttt rj nagraj ....kushi aitu isttu oley move Ali act madidakke....
Positive,Most promising movie in my life... En adubuta acting madam. Nimdu.. Pratiyobbaru abhinya adbuta.. Konege kannalli neeru bandubidtu..dayavittu corona emergency adamele puna theatre hogi nodi
Positive,ಪೃಥ್ವಿ ಅಂಬರ್ ಏನ್  ಗುರೂ ನೀನು national award winning actor ಗುರೂ ನೀನು.ನಿನ್ನ ನಟನೆಗೆ ನಾನಂತೂ ಫ್ಯಾನ್ ಮಾರಾಯ.ಎಷ್ಠು ಎನರ್ಜಿ ಇದ್ಯೋ ನಿನ್ನಲ್ಲಿ
unknown state,Howdu GurunAdre climax papa
unknown state,He is an tulu film actor tulunad Prince daring Star pruthvi..
Positive,E movie li evre nan fav
Positive,Rj naagraj naan bigg fan...neeu prathvi aadru naan nim Rj fan ...aadi age kushi aitu noodi ...film exlnt ee year supr move ...heroin sa acting exlnt . . whole team ....suprb
unknown state,ದಿಯಾ ನೀವು ಸೋಷಿಯಲ್ ಮೀಡಿಯಾ ಅಲ್ಲಿ ಕಾಣ್ತಿಲ್ಲ.nದಯವಿಟ್ಟು ಪ್ರತಿಕ್ರಿಯಿಸಿ
Positive,Heroine ... Love you
unknown state,Amazon Prime li sigtide
Negative,Lol telegram bandirodu alla Amazon prime bandirodu adanna pirate madi telegram hakidarenNivgalu theatre gu hogalla mobile bandru pirate nodtira
Negative,First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi
Negative,Enayya Neel acting yapppa
Positive,ಕನ್ನಡದ ಒಂದು ಅದ್ಭುತ ಸಿನಿಮಾ ದಿಯಾnತುಂಬಾ ದಿನದಿಂದ ಈ ಚಿತ್ರದ ಬಗ್ಗೆ ಕೇಳುತ್ತಿದ್ದೆ ಆದರೆ ಇವತ್ತು ನೋಡದೆ.nಆಹಾ... ಹೇಗ ಆ ನಿದೇ೯ಶಕನನ್ನು  ಹಾಗೂ ಚಿತ್ರದ ಪ್ರಮುಖ ಪಾತ್ರಗಳನ್ನ ವಣ೯ನೆ ಮಾಡಬೇಕು ಅಂತಾ ಗೊತ್ತಾಗತ್ತಿಲ್ಲ .nಯಾವುದೇ ಅಬ್ಬರವಿಲ್ಲ
Positive,Super movie sir
Positive,Super movie I like so much
Positive,Movie rerelease madi plss
Positive,ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಾತ್ರ
Positive,Super movie sirrr....
Negative,Yake jana ogtila andre bec of telegram app bec yala movie galu 1 week ge sigtide yalrugu phone ale nodtidare.tuu itara ole cinimas na yaru ogi nodtilwala anode bejaruu.ban the telegram appnPlzz
Positive,Super movi nanu nodidini
Negative,Howdu promotion illa ee tara movie ide anta gotte irlilla
Positive,Re release madi pakka node nodthare... Evaga yav theater allu ella nodoke. Movie tumba chennagide
Positive,love - Diya
Positive,Dia movie super
Positive,Kannada industri proud to Dia movie
Positive,superb really i liked it  like anything
Positive,Adi and dia
Negative,SORRY FOR KANNAD INDUSTRY...I      BUT ಇಂತಹ ಫಿಲ್ಮ್ ಬಗ್ಗೆ ಯಾವುದೆ ಮಾಹಿತಿ ಇರಲಿಲ್ಲ ...ಈಗ ಮತ್ತೆ ಎಲ್ಲಾ ಟಾಕಿಸಲ್ಲಿ ಹಾಕಿಸಿ...ಸರ್...ಆದರೆ ಈಗ ಮತ್ತೆ  ಬಂದರೆ..ಟಾಕಿಸಲ್ಲಿ ಫುಲ್ ಆಗಿರುತ್ತದೆ ...
Negative,@Naveenkumar R lo adu kannad Alla kannada...
unknown state,...so am I
Mixed feelings,Diya thumba chennagide ondu olle prayathna movie kone vargu sinimada ondu bhagavagi ondu olle feeling nalli movie na nodthidde but kone seen nijakku ishata aglilla tragidi ishtondu bekitta ellara manisige ishta ada adi na sayisbekitta so last seen nodida thakshna alliyavaregu idda feel pat antha Maya agi edenu heeg madudru ansuthe
Negative,Cuz ee film single screens alli thumba kade release aagilla.... multiplexs alli release aagidee...idu ond reason
Positive,Film suprrrrrr agi ede full clean film
Negative,Yavdadru habba raja Dina dalli release madbekitttu odtittu ..
Positive,Super movie guru
Positive,Sathyavaglu movie maatra ulty
Positive,Movie release aadmele matte pickup aaguthe
Negative,ನಿಜ ಹೇಳಿದ್ರು ಆದರೆ ಇದರಲ್ಲಿ ಸಬ್ಸ್ಕ್ರೈಬ್ ಇರೋದು ಮೂರು ಲಕ್ಷ  ಆನಂದಾಡಿಯೋದರಲ್ಲಿ ರಿಲೀಸ್ ಮಾಡಿದರೆ ಒಡೆಯ ಸಾಂಗ್ ಮೀರಿಸಿತಿತ್ತು
Negative,ಎನ್ ಮಾಡೊಕಾಗುತ್ತೆ ಕೆಲವರು ನಮ್ಮೋರೆ   ತೆಲುಗು ಯಾವುದಾದರು ಸಾಂಗ್ ಟ್ರೈಲರ್ ಬಂದ್ರೆ ನಾಯಿ ಕಾಯೊ ಹಾಗೆ ಕಾಯ್ತಿರ್ತರೆ
Positive,ಆಗೇ ಆಗತ್ತೆ 50 million + just wait
Negative,Rashmika mandannage madadang aytu
Negative,3 days ಇಂದ ನಂ 1 ಟ್ರೆಂಡಿಂಗ್ ಲ್ಲಿ ಇದೆ.ಅದು ಹೇಗೆ ಬರಿ 1.5 m views ತೊರಸ್ತಿದೆ.
Positive,Entertainment Andre hidu huliyaaaa
Positive,Idu charitre srustiso avatara super sir
Negative,Ee haadu Spotify dalli yaake illa
Mixed feelings,Amazon prime music ali ide.
Mixed feelings,Hands up ಇದು ರಕ್ಷತ್ ಅವತಾರ
Positive,GOOD LUCK FOR RAKSHIT SHETTY SIR AND HIS TEAM FRM KICCHA SUDEEP SIR FANS
Positive,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ ಅಷ್ಟೇ ಅಲ್ಲ ಚರಿತ್ರೆ ಜೊತೆ ಇತಿಹಾಸನ ಉಲ್ಟಾ ಮಾಡೋ ಅವತಾರ all the best ರಕ್ಷಿತ್ boss and 100 days running successful ಆಗೆ ಆಗುತ್ತೆ
Positive,ಇದು ಪಕ್ಕ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರನೇ....
Positive,Nise share everone
Negative,Please darshan fans dislike madbedi nim Hero ne great but please Ee movie ge dislike madbedi
Negative,Lo gaandu nan magne d boss fans yake sata tariyoke dislike madtara nBere avru nodi urkolokke en avru bucket and balegara fans he
Negative,@sathish m nNin kano gaandu sariyagi matadu darshan fans bari kettadagi matadtare troll madtidare idu ninge gottenoley darshan na bitre yargu support madolla antha rumors spread madidare adke nangu ange anusthu helde
Positive,Last scene nice guru
not-Kannada,Super song
Positive,Nakkan benki guru
Positive,ಶ್ರೀಮನ್ನಾರಾಯಣ  ದೇವರ ದರ್ಶನ ಮಾಡಲೇ ಬೇಕು
unknown state,I love to learn Kannada languagenI love to speak in KannadanBecause I'm from KarnatakanKunda nagree Karnataka
not-Kannada,We want hindi song
not-Kannada,Super song .... Kannada
unknown state,Difirent music & lirics
Positive,ನಮ್ಮ ಕನ್ನಡnನಮ್ಮ ಹೀರೋnನಮ್ಮ ಹೆಮ್ಮೆnಸೂಪರ್ nವಿಷ್ಣು ದಾದ ಅಭಿಮಾನಿ ಗಳು
Positive,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಗೂ ಮತ್ತು ಉಳಿದ ಹೀರೋ ಅಥವಾ ಡೈರೆಕ್ಟರ್ಗಳಿಗೆ ಇರೋ ವ್ಯತ್ಯಾಸ ಇದೆnnಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಓರ್ವnಮಿಕ್ಕವರೆಲ್ಲ  ಒಂದು....
Positive,ಈ ಹಾಡಿನಲ್ಲಿ  ಹೊಸತನ ಇದೆ ಹಾಗೂ ಈ ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ....
Negative,ಸಾಂಗ್ ಫಸ್ಟ್ ಲೈನ್ ಮ್ಯೂಸಿಕ್ ಸ್ವಲ್ಪ ಡಲ್
Positive,Song chindi chitranna guru
Positive,Arjun janyan karkond bandu music kelisiri
Positive,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬಾಡಿ ಲಾಂಗ್ವೇಜ್‌ ನೋಡುತ್ತಾ ಶಂಕರ್ ನಾಗ್ ಅವರನ್ನು ನೆನಪಾಡಿಕೊಂಡವರು ಲೈಕ್ ಮತ್ತು ಕಮೆಂಟ್ ಮಾಡಿ..
